,LSOA21CD,imd25_rank,led25_rank,imd19_score,led19_score,grid_id,train_test
1824,E01001963,28875,8285,8.6,30.335,10,test
1825,E01001964,17042,3648,14.801,34.784,10,test
1826,E01001965,27579,10009,11.266,24.539,10,test
1827,E01001966,24559,3555,13.306,32.554,10,test
1828,E01001967,29550,6914,8.872,31.62,10,test
1829,E01001968,25042,6116,11.166,33.961,10,test
1830,E01001969,6768,3950,27.037,37.903,10,test
1831,E01001970,6377,8996,26.984,27.19,10,test
1832,E01001971,3357,5739,37.858,27.956,10,test
1833,E01001972,7039,6248,26.384,32.256,10,test
1834,E01001973,13162,7943,18.289,46.256,10,test
1835,E01001974,9801,2215,19.494,45.508,10,test
1836,E01001975,8282,2775,21.262,38.3,10,test
1837,E01001976,6299,4561,37.877,41.177,10,test
1838,E01001977,4153,6306,41.128,35.058,10,test
1839,E01001978,2417,2805,40.391,32.624,10,test
1840,E01001979,2196,2594,41.479,39.542,10,test
1841,E01001980,6068,8090,28.46,35.012,10,test
1842,E01001981,6726,1976,29.7,40.346,10,test
1843,E01001982,5443,5321,32.02,38.762,10,test
1844,E01001983,7989,4664,27.617,32.53,10,test
1845,E01001984,17190,9829,19.562,31.985,10,test
1846,E01001985,28833,7950,10.007,32.635,10,test
1847,E01001986,21778,5207,12.447,27.596,10,test
1848,E01001987,28993,6568,9.497,28.824,10,test
1849,E01001988,23894,8088,16.053,42.087,10,test
1850,E01001989,24899,6174,14.789,35.902,10,test
1851,E01001990,17963,3672,15.635,54.718,10,test
1852,E01001991,22274,2834,14.98,42.085,10,test
1853,E01001992,29551,5081,7.588,26.348,10,test
1854,E01001993,30478,4089,6.707,27.886,10,test
1855,E01001994,23999,7780,10.117,25.25,10,test
1856,E01001995,13041,24173,26.161,24.961,10,test
1857,E01001996,25835,5491,9.706,36.993,10,test
1858,E01001997,22766,3377,14.708,49.094,10,test
1859,E01001998,14007,2424,17.544,34.595,10,test
1860,E01001999,12360,4760,26.638,36.216,10,test
1861,E01002000,15048,4080,18.695,27.971,10,test
1862,E01002001,16316,3927,20.744,40.82,10,test
1863,E01002002,4996,1242,38.664,41.889,10,test
1864,E01002003,4444,2762,36.814,38.352,10,test
1865,E01002004,14194,5454,18.37,33.585,10,test
1866,E01002005,22058,4763,16.075,37.921,10,test
1867,E01002006,21357,5948,15.629,41.511,10,test
1868,E01002007,25258,2553,11.806,36.913,10,test
1869,E01002008,29617,4438,9.139,25.845,10,test
1870,E01002009,24906,1902,12.302,48.083,10,test
1871,E01002010,19076,6165,20.128,23.354,10,test
1872,E01002011,17490,3618,21.45,37.638,10,test
1873,E01002013,21254,3356,12.132,35.163,10,test
1874,E01002014,12820,3433,21.567,33.419,10,test
1875,E01002015,9505,8224,26.278,26.748,10,test
1876,E01002016,14684,5312,21.589,27.976,10,test
1877,E01002017,13105,4564,23.523,30.661,10,test
1878,E01002018,10769,8127,26.666,35.495,10,test
1879,E01002019,27429,4255,7.683,27.618,10,test
1880,E01002020,19774,6280,17.157,30.84,10,test
1881,E01002021,28306,6003,10.351,32.599,10,test
1882,E01002022,24255,7338,14.395,35.744,10,test
1883,E01002023,26167,3765,15.478,35.683,10,test
1884,E01002024,20471,3986,17.848,29.299,10,test
1885,E01002025,31692,6427,7.925,33.565,10,test
1886,E01002026,2373,10073,46.325,32.811,10,test
1887,E01002027,6618,7813,29.949,33.585,10,test
1888,E01002028,6384,3546,27.129,38.757,10,test
1889,E01002029,4143,5322,36.32,31.716,10,test
1890,E01002030,6697,4845,21.726,31.927,10,test
1891,E01002031,4966,2436,33.197,41.053,10,test
1892,E01002032,3786,4640,37.492,51.773,10,test
1893,E01002033,4893,3866,38.453,35.137,10,test
1894,E01002034,1758,8454,51.421,42.882,10,test
1895,E01002036,565,7517,55.03,36.289,10,test
1896,E01002037,1124,7056,44.897,30.593,10,test
1897,E01002038,879,7501,46.599,31.968,10,test
1898,E01002039,1506,14965,55.411,21.866,10,test
1899,E01002040,2279,9564,46.352,32.771,10,test
1900,E01002041,2304,6336,37.972,34.325,10,test
1901,E01002042,10609,5766,18.696,27.22,10,test
1902,E01002043,5061,2366,27.374,39.786,10,test
1903,E01002044,9938,1257,23.921,39.067,10,test
1904,E01002045,4855,13221,28.261,29.979,10,test
1905,E01002046,4892,6131,31.66,32.164,10,test
1906,E01002047,13556,1836,23.269,41.496,10,test
1907,E01002048,7356,4766,25.213,36.806,10,test
1908,E01002049,6338,9197,31.408,24.749,10,test
1909,E01002050,2994,7331,23.366,32.022,10,test
1910,E01002051,1211,2575,36.525,35.717,10,test
1911,E01002052,3544,9458,28.141,25.428,10,test
1912,E01002053,3623,6192,36.009,33.287,10,test
1913,E01002054,1990,4091,36.761,26.831,10,test
1914,E01002055,2273,1378,23.338,33.213,10,test
1915,E01002056,6679,8355,29.031,31.307,10,test
1916,E01002057,9612,6790,22.792,26.247,10,test
1917,E01002058,9282,4528,24.777,34.565,10,test
1918,E01002059,16433,12710,21.23,27.859,10,test
1919,E01002060,21884,6263,11.93,25.188,10,test
1920,E01002061,21072,3696,14.12,33.337,10,test
1921,E01002062,17959,5862,15.762,40.456,10,test
1922,E01002063,12633,4939,21.851,28.001,10,test
1923,E01002064,11144,6157,30.894,26.522,10,test
1924,E01002065,8124,3473,27.623,40.992,10,test
1925,E01002066,4622,9873,47.93,31.663,10,test
1926,E01002067,3592,6325,39.987,34.335,10,test
1927,E01002068,4585,6706,31.663,32.725,10,test
1928,E01002069,3012,2166,39.957,36.372,10,test
1929,E01002070,13140,13040,26.2,44.298,10,test
1930,E01002071,3116,3566,53.253,33.601,10,test
1931,E01002072,3942,2583,35.991,46.206,10,test
1932,E01002073,3735,4406,39.358,35.453,10,test
1933,E01002074,2721,10620,40.305,33.898,10,test
1934,E01002075,4306,6877,33.971,28.293,10,test
1935,E01002076,3369,2365,33.273,30.895,10,test
1936,E01002077,4265,4503,37.884,41.355,10,test
1937,E01002078,11250,7615,34.316,38.458,10,test
1938,E01002079,6797,5120,26.303,26.174,10,test
1939,E01002081,3626,9456,45.491,36.103,10,test
1940,E01002082,2383,11136,64.677,24.751,10,test
1941,E01002083,13603,6334,17.724,30.453,10,test
1942,E01002084,8541,6175,27.171,30.529,10,test
1943,E01002085,7915,5602,28.237,34.624,10,test
1944,E01002086,11298,10238,33.019,32.552,10,test
1945,E01002087,6796,2857,35.342,38.354,10,test
1946,E01002088,7983,5668,24.185,42.724,10,test
1947,E01002089,1791,17940,46.961,23.988,10,test
1948,E01002090,6411,13511,39.501,34.399,10,test
1949,E01002091,3117,8516,41.384,30.748,10,test
1950,E01002092,2747,11189,35.887,29.667,10,test
1951,E01002093,2225,9776,46.889,39.16,10,test
1952,E01002094,4004,5821,41.188,36.42,10,test
1953,E01002095,2991,1987,46.919,39.115,10,test
1954,E01002096,4516,8583,43.303,41.818,10,test
1955,E01002097,4384,1639,42.169,48.773,10,test
1956,E01002098,9849,2105,21.989,37.378,10,test
1957,E01002099,2005,16052,40.472,21.931,10,test
1958,E01002100,3924,4880,33.809,37.353,10,test
1959,E01002101,9516,7205,21.555,30.655,10,test
1960,E01002102,6196,3152,28.079,36.359,10,test
1961,E01002103,7047,5481,25.598,32.808,10,test
1962,E01002104,7379,6762,25.485,28.585,10,test
1963,E01002105,5014,4783,27.986,33.966,10,test
1964,E01002106,19619,11779,10.431,15.675,6,train
1965,E01002107,23491,26514,6.404,15.782,6,train
1966,E01002108,25285,25862,8.475,17.029,6,train
1967,E01002109,25322,14369,9.025,19.167,6,train
1968,E01002110,23345,16159,7.616,17.231,6,train
1969,E01002111,15439,15193,14.889,21.138,6,train
1970,E01002112,25465,17170,6.325,14.469,7,train
1971,E01002113,15304,12215,15.928,13.265,7,train
1972,E01002114,13665,19866,21.757,12.918,7,train
1973,E01002115,16535,15263,12.933,14.349,7,train
1974,E01002116,22371,10622,8.59,11.793,7,train
1975,E01002118,9428,5374,18.653,20.514,6,train
1976,E01002119,12717,12742,19.348,21.322,6,train
1977,E01002120,4675,11634,31.648,18.573,6,train
1978,E01002121,16612,11511,11.816,18.395,6,train
1979,E01002122,17568,17899,15.646,25.163,6,train
1980,E01002123,12586,8136,17.052,30.357,6,train
1981,E01002124,14725,16804,14.394,24.14,6,train
1982,E01002125,11131,7778,15.476,21.684,6,train
1983,E01002127,19572,7912,13.278,29.179,6,train
1984,E01002128,12911,4722,17.805,30.699,6,train
1985,E01002129,11714,7007,17.895,26.58,6,train
1986,E01002130,7774,9976,24.584,33.396,6,train
1987,E01002131,9982,20696,28.704,15.335,6,train
1988,E01002132,21074,9655,9.26,19.785,6,train
1989,E01002133,7729,14354,33.059,18.292,6,train
1990,E01002134,21953,14316,9.184,14.341,6,train
1991,E01002135,15197,13195,15.16,23.216,6,train
1992,E01002136,18144,5842,12.828,21.731,6,train
1993,E01002137,23969,4498,4.693,21.553,6,train
1994,E01002138,15383,11592,17.468,24.703,2,train
1995,E01002139,8112,16564,30.759,15.546,6,train
1996,E01002140,14841,18200,18.298,16.977,6,train
1997,E01002141,16640,10191,15.108,15.505,6,train
1998,E01002142,19641,10860,14.391,19.596,6,train
1999,E01002143,14372,18841,19.971,28.501,6,train
2000,E01002144,22229,11967,13.848,17.471,7,train
2001,E01002145,13850,10521,15.781,13.519,6,train
2002,E01002146,32468,16299,3.585,11.785,3,train
2003,E01002147,32161,21572,8.814,16.992,3,train
2004,E01002148,28066,15404,10.409,14.492,2,train
2005,E01002149,33700,28660,4.585,10.345,2,train
2006,E01002150,22287,11018,10.748,18.341,2,train
2007,E01002151,6830,7237,34.105,23.253,2,train
2008,E01002152,30368,13180,6.412,12.155,2,train
2009,E01002153,29834,19671,5.724,17.64,2,train
2010,E01002155,28917,10944,6.903,16.662,2,train
2011,E01002156,32143,19258,6.923,10.724,2,train
2012,E01002157,21851,9443,10.935,16.312,2,train
2013,E01002158,32966,23605,6.038,12.531,2,train
2014,E01002159,21293,15563,12.955,16.859,6,train
2015,E01002160,16123,11048,13.132,20.786,6,train
2016,E01002161,18683,10014,14.683,14.939,2,train
2017,E01002162,14137,7918,17.756,24.186,6,train
2018,E01002163,29382,15789,11.162,14.615,6,train
2019,E01002164,19731,9972,8.835,17.658,6,train
2020,E01002165,16862,13669,14.602,21.449,6,train
2021,E01002166,18758,19123,13.325,18.375,6,train
2022,E01002167,16823,16169,20.304,30.132,6,train
2023,E01002168,10692,22037,26.025,22.148,6,train
2024,E01002169,12425,7719,18.14,22.377,6,train
2025,E01002170,18040,25062,16.493,21.001,6,train
2026,E01002171,17168,14619,11.431,20.315,6,train
2027,E01002172,18979,18593,12.818,21.284,6,train
2028,E01002173,24409,23808,13.645,15.973,6,train
2029,E01002174,25649,17543,10.279,21.085,6,train
2030,E01002175,20413,12856,11.584,18.576,6,train
2031,E01002176,18628,7952,12.914,22.588,6,train
2032,E01002177,17694,12978,13.931,21.609,6,train
2033,E01002178,26515,27032,10.016,21.021,6,train
2034,E01002179,7590,9217,21.12,18.498,6,train
2035,E01002181,16412,15049,12.446,20.185,6,train
2036,E01002182,15718,10226,14.672,26.64,6,train
2037,E01002183,10783,7012,19.148,25.515,6,train
2038,E01002184,10368,10234,18.565,19.825,6,train
2039,E01002185,9779,20008,30.631,16.245,2,train
2040,E01002186,14135,8269,18.625,16.54,2,train
2041,E01002187,22312,15433,12.416,11.578,2,train
2042,E01002188,33016,14589,3.181,13.127,2,train
2043,E01002189,26207,9551,5.666,16.418,2,train
2044,E01002190,33053,29275,6.159,8.427,2,train
2045,E01002191,31694,21049,6.486,13.272,2,train
2046,E01002192,30360,10458,6.662,13.333,2,train
2047,E01002193,21995,10338,10.973,11.602,2,train
2048,E01002194,32816,19744,5.407,12.621,2,train
2049,E01002195,30217,17753,5.73,13.231,2,train
2050,E01002196,32988,24127,5.376,16.369,2,train
2051,E01002197,22510,21298,11.996,16.234,6,train
2052,E01002198,15945,10560,13.235,20.859,6,train
2053,E01002199,19306,12972,10.429,16.332,6,train
2054,E01002200,19356,10520,15.948,21.304,6,train
2055,E01002201,23266,13001,9.749,20.181,6,train
2056,E01002202,7863,7241,18.335,21.661,6,train
2057,E01002203,14689,10421,13.064,17.783,6,train
2058,E01002204,12383,7242,13.986,27.66,2,train
2059,E01002206,19623,14203,14.258,19.397,2,train
2060,E01002207,23178,22575,11.844,17.841,2,train
2061,E01002208,32960,22844,4.958,13.636,2,train
2062,E01002209,21187,7493,9.946,16.411,2,train
2063,E01002210,25049,24132,8.478,17.86,2,train
2064,E01002211,10474,19661,27.335,14.871,2,train
2065,E01002212,9490,8503,19.735,21.481,2,train
2066,E01002214,12828,14086,18.349,16.443,2,train
2067,E01002215,8593,16365,26.808,23.358,2,train
2068,E01002216,20187,21171,12.222,17.205,2,train
2069,E01002217,11621,26871,32.662,16.167,2,train
2070,E01002218,14565,12405,16.566,24.466,2,train
2071,E01002219,9446,5806,20.375,22.581,6,train
2072,E01002220,18389,15550,14.604,16.681,2,train
2073,E01002221,11037,6146,16.888,26.191,2,train
2074,E01002222,19602,13675,13.151,20.302,2,train
2075,E01002223,17932,16431,14.248,20.991,2,train
2076,E01002224,9788,8630,23.599,17.659,2,train
2077,E01002225,27541,18988,6.974,10.794,7,train
2078,E01002226,13807,11098,13.901,20.306,7,train
2079,E01002227,6864,19569,38.186,12.109,7,train
2080,E01002228,15032,25937,13.791,9.391,7,train
2081,E01002229,11859,14411,20.34,17.556,6,train
2082,E01002230,23074,22810,10.441,12.115,6,train
2083,E01002231,11908,13121,22.427,15.948,6,train
2084,E01002232,11047,11800,19.699,20.408,6,train
2085,E01002233,7345,11575,24.849,23.487,6,train
2086,E01002234,13275,14817,18.867,15.211,6,train
2087,E01002235,6817,17907,27.97,18.81,6,train
2088,E01002236,10740,14881,18.005,26.253,6,train
2089,E01002237,14692,5355,20.045,30.037,6,train
2090,E01002238,20306,5904,11.152,16.17,6,train
2091,E01002239,25859,9470,9.138,12.332,2,train
2092,E01002240,17886,8298,20.176,27.902,6,train
2093,E01002241,14784,19878,21.921,12.499,2,train
2094,E01002242,26999,15926,8.357,17.336,2,train
2095,E01002243,7336,16216,30.321,23.596,18,train
2096,E01002244,17827,9427,19.029,24.52,18,train
2097,E01002245,17359,11205,17.892,29.873,18,train
2098,E01002246,18999,12213,14.682,26.067,18,train
2099,E01002247,10554,14315,19.955,25.364,18,train
2100,E01002248,10548,10850,21.286,20.068,18,train
2101,E01002250,14617,12049,21.587,29.028,18,train
2102,E01002251,11391,12859,24.493,24.575,18,train
2103,E01002252,29003,25454,10.37,16.998,22,train
2104,E01002253,33403,23844,2.453,7.698,22,train
2105,E01002254,32891,23078,3.323,7.97,22,train
2106,E01002255,25986,16924,8.345,8.309,18,train
2107,E01002256,30439,21946,6.437,10.118,22,train
2108,E01002257,32941,14960,4.228,10.845,18,train
2109,E01002258,17055,20950,14.889,13.449,22,train
2110,E01002259,28020,15762,7.442,12.728,22,train
2111,E01002260,22594,16991,12.075,13.69,18,train
2112,E01002261,20956,11444,13.701,25.072,18,train
2113,E01002262,20672,23821,16.019,19.854,18,train
2114,E01002263,28079,21106,7.854,10.894,18,train
2115,E01002264,6526,21951,32.066,19.819,18,train
2116,E01002265,25792,19020,11.656,17.556,18,train
2117,E01002266,22404,19642,15.126,18.407,18,train
2118,E01002267,13572,22949,26.107,13.47,18,train
2119,E01002268,23257,19706,11.623,11.147,18,train
2120,E01002269,24036,19493,8.709,8.298,18,train
2121,E01002270,30778,25773,6.589,8.043,18,train
2122,E01002271,32396,32153,7.906,9.427,18,train
2123,E01002272,27834,18884,9.268,24.232,18,train
2124,E01002273,25848,25254,10.411,7.948,18,train
2125,E01002274,27793,17919,7.551,11.489,18,train
2126,E01002275,30380,25316,8.32,9.631,18,train
2127,E01002276,8871,22750,29.634,16.13,19,train
2128,E01002277,8018,13659,33.413,18.184,19,train
2129,E01002278,7441,22486,33.021,12.946,19,train
2130,E01002279,10208,21418,25.274,13.368,19,train
2131,E01002280,3598,16360,49.966,11.147,19,train
2132,E01002281,6428,21485,33.762,13.369,19,train
2133,E01002282,2757,18764,40.164,14.008,19,train
2134,E01002283,10258,16529,30.523,17.888,18,train
2135,E01002284,10006,19389,29.637,14.685,19,train
2136,E01002285,31994,27007,7.135,13.035,18,train
2137,E01002286,32980,30604,5.332,9.263,18,train
2138,E01002287,27922,15543,9.054,22.6,18,train
2139,E01002288,31002,29609,6.5,9.236,18,train
2140,E01002289,26252,20499,9.285,14.871,18,train
2141,E01002290,30142,22736,7.741,11.476,18,train
2142,E01002291,22590,9475,9.644,24.03,18,train
2143,E01002292,16575,22887,18.192,12.019,18,train
2144,E01002294,24125,18252,9.006,11.059,18,train
2145,E01002295,19647,19797,16.189,11.168,18,train
2146,E01002296,20045,10200,13.232,16.874,22,train
2147,E01002297,5110,17080,38.58,19.469,18,train
2148,E01002298,20933,14065,11.631,15.493,18,train
2149,E01002299,14942,17509,19.999,17.524,18,train
2150,E01002300,26174,17617,10.482,18.243,18,train
2151,E01002301,21528,21202,12.127,12.905,18,train
2152,E01002302,21141,17461,18.365,15.672,18,train
2153,E01002303,9970,24093,31.035,14.302,18,train
2154,E01002304,15083,11777,22.295,15.435,19,train
2155,E01002305,16275,20536,18.156,9.018,19,train
2156,E01002306,6710,23384,31.249,15.032,19,train
2157,E01002307,14081,17961,20.131,10.696,19,train
2158,E01002308,12600,28727,24.518,10.54,18,train
2159,E01002309,11880,19201,22.808,13.863,18,train
2160,E01002310,5153,15871,39.544,13.298,18,train
2161,E01002311,11239,26961,26.235,14.293,18,train
2162,E01002312,11119,20433,27.707,15.616,19,train
2163,E01002313,10062,26690,25.67,17.662,19,train
2164,E01002314,5129,20356,39.909,12.515,19,train
2165,E01002315,11452,18729,22.92,13.86,18,train
2166,E01002316,3388,19891,40.727,9.139,18,train
2167,E01002317,32679,29685,5.481,12.96,18,train
2168,E01002318,29216,23698,8.47,13.76,18,train
2169,E01002319,12096,13154,16.802,22.052,18,train
2170,E01002320,29458,26881,8.93,18.458,18,train
2171,E01002321,27106,21607,9.518,14.45,18,train
2172,E01002322,28996,25574,7.706,16.56,18,train
2173,E01002323,28786,17203,11.889,17.619,18,train
2174,E01002324,17013,24068,22.052,11.509,18,train
2175,E01002325,10382,18518,26.639,18.469,18,train
2176,E01002326,12228,12683,19.584,20.288,18,train
2177,E01002327,21405,24158,15.455,19.968,18,train
2178,E01002328,27080,16125,10.024,17.656,18,train
2179,E01002329,21722,15040,15.543,24.792,18,train
2180,E01002330,13696,15623,18.943,21.295,18,train
2181,E01002331,21607,19592,15.434,16.635,18,train
2182,E01002332,19686,26331,14.821,12.418,18,train
2183,E01002333,30375,23537,8.49,12.429,18,train
2184,E01002334,27719,20349,11.33,11.144,18,train
2185,E01002335,14892,18336,16.434,14.533,18,train
2186,E01002336,22721,14299,13.0,22.319,18,train
2187,E01002337,24011,10990,13.698,16.156,18,train
2188,E01002338,21148,13411,11.62,15.769,18,train
2189,E01002339,31680,26097,5.785,11.22,18,train
2190,E01002340,28146,22190,8.668,18.359,18,train
2191,E01002341,28081,20391,10.788,10.748,18,train
2192,E01002342,12470,12477,19.728,21.131,18,train
2193,E01002343,23283,24469,13.207,11.401,18,train
2194,E01002344,14210,13731,19.839,19.582,17,train
2195,E01002345,8218,8846,30.318,34.024,18,train
2196,E01002346,11222,8556,25.573,21.911,18,train
2197,E01002347,20494,16416,14.333,17.604,18,train
2198,E01002348,23598,21390,10.11,11.387,18,train
2199,E01002349,18070,23363,13.9,10.947,18,train
2200,E01002350,8790,7858,26.331,27.289,18,train
2201,E01002351,20982,8402,11.81,29.274,18,train
2202,E01002352,15309,11187,17.934,20.181,18,train
2203,E01002353,16145,11775,15.297,21.85,18,train
2204,E01002354,31482,16123,5.021,12.133,18,train
2205,E01002355,32722,23104,6.409,13.463,18,train
2206,E01002356,5388,8721,33.713,26.155,18,train
2207,E01002358,15787,6859,16.44,31.638,18,train
2208,E01002359,30743,21530,7.02,17.049,18,train
2209,E01002360,16581,7369,13.793,17.501,18,train
2210,E01002361,13789,8650,19.361,20.179,18,train
2211,E01002362,28009,11626,6.861,14.053,18,train
2212,E01002363,15932,16279,18.359,13.514,18,train
2213,E01002364,30065,18749,6.955,15.021,18,train
2214,E01002365,19447,11746,13.525,21.11,18,train
2215,E01002366,24099,19418,11.057,15.905,18,train
2216,E01002367,23821,12166,9.687,14.992,18,train
2217,E01002368,7332,14090,39.103,36.191,18,train
2218,E01002369,15648,15991,21.384,13.95,18,train
2219,E01002370,10143,17329,29.558,24.834,18,train
2220,E01002371,19466,13908,16.24,19.905,18,train
2221,E01002372,24451,20024,10.822,12.401,18,train
2222,E01002373,20032,15562,13.847,12.695,18,train
2223,E01002374,15537,12775,16.712,15.916,18,train
2224,E01002375,9279,14837,28.938,20.534,18,train
